CustomerID,datetime,NormDelta,AbsDelta,Leaders,Demand
delta,2017-12-13 19:30,0.22578,0.39610,0.18160,1.27054
delta,2017-12-13 19:45,0.21745,0.38149,0.17840,1.25579
delta,2017-12-13 20:00,0.25496,0.44729,0.18120,1.21569
delta,2017-12-13 20:15,0.27546,0.48326,0.18160,1.18339
delta,2017-12-13 20:30,0.28403,0.49829,0.17880,1.14266
delta,2017-12-13 20:45,0.28528,0.50049,0.17840,1.13680
delta,2017-12-13 21:00,0.28942,0.50775,0.17640,1.11118
delta,2017-12-13 21:15,0.32518,0.57049,0.18080,1.08881
delta,2017-12-13 21:30,0.29295,0.51394,0.17280,1.07193
delta,2017-12-13 21:45,0.29976,0.52589,0.17280,1.05999
delta,2017-12-13 22:00,0.36370,0.63806,0.18000,1.01390
delta,2017-12-13 22:15,0.30026,0.52677,0.16800,1.01506
delta,2017-12-13 22:30,0.33701,0.59124,0.17160,0.98363
delta,2017-12-13 22:45,0.35909,0.62998,0.17560,0.98160
delta,2017-12-13 23:00,0.33360,0.58526,0.16960,0.97125
delta,2017-12-13 23:15,0.33006,0.57905,0.16840,0.96646
delta,2017-12-13 23:30,0.37321,0.65475,0.17480,0.94949
delta,2017-12-13 23:45,0.37768,0.66259,0.17640,0.95634
delta,2017-12-14 00:00,0.33111,0.56976,0.17600,0.93949
delta,2017-12-14 00:15,0.32750,0.56355,0.17600,0.94569
delta,2017-12-14 00:30,0.31390,0.54015,0.17120,0.92794
delta,2017-12-14 00:45,0.29824,0.51320,0.16880,0.93431
delta,2017-12-14 01:00,0.31421,0.54068,0.17040,0.92054
delta,2017-12-14 01:15,0.31961,0.54997,0.17080,0.91466
delta,2017-12-14 01:30,0.27728,0.47713,0.16480,0.93605
delta,2017-12-14 01:45,0.27837,0.47901,0.16160,0.90675
delta,2017-12-14 02:00,0.35045,0.60304,0.17880,0.93021
delta,2017-12-14 02:15,0.32711,0.56288,0.17160,0.90863
delta,2017-12-14 02:30,0.31994,0.55054,0.17120,0.91754
delta,2017-12-14 02:45,0.31872,0.54844,0.16920,0.90248
delta,2017-12-14 03:00,0.32766,0.56382,0.17200,0.91111
delta,2017-12-14 03:15,0.27795,0.47829,0.16560,0.94178
delta,2017-12-14 03:30,0.27801,0.47839,0.16440,0.93139
delta,2017-12-14 03:45,0.27488,0.47300,0.16600,0.95048
delta,2017-12-14 04:00,0.26458,0.45528,0.16240,0.93733
delta,2017-12-14 04:15,0.26624,0.45814,0.16560,0.96191
delta,2017-12-14 04:30,0.28389,0.48851,0.17120,0.97957
delta,2017-12-14 04:45,0.28954,0.49823,0.17160,0.97327
delta,2017-12-14 05:00,0.27865,0.47949,0.17240,0.99889
delta,2017-12-14 05:15,0.24732,0.42558,0.17880,1.10767
delta,2017-12-14 05:30,0.17542,0.30186,0.17640,1.21082
delta,2017-12-14 05:45,0.18800,0.32350,0.17960,1.21660
delta,2017-12-14 06:00,0.12383,0.21308,0.17680,1.30301
delta,2017-12-14 06:15,0.05536,0.09526,0.18080,1.45515
delta,2017-12-14 06:30,0.02448,0.04212,0.17800,1.48426
delta,2017-12-14 06:45,0.02312,0.03978,0.18200,1.52091
delta,2017-12-14 07:00,0.03588,0.06174,0.18440,1.51953
delta,2017-12-14 07:15,0.02506,0.04312,0.18960,1.58273
delta,2017-12-14 07:30,0.01887,0.03247,0.19320,1.62426
delta,2017-12-14 07:45,0.02889,0.04971,0.20320,1.69276
delta,2017-12-14 08:00,-0.03546,-0.06102,0.20320,1.80349
delta,2017-12-14 08:15,-0.09970,-0.17156,0.20080,1.89345
delta,2017-12-14 08:30,-0.12109,-0.20837,0.20600,1.97487
delta,2017-12-14 08:45,-0.15086,-0.25959,0.20960,2.05696
delta,2017-12-14 09:00,-0.14780,-0.25433,0.21480,2.09627
delta,2017-12-14 09:15,-0.19638,-0.33792,0.21360,2.16959
delta,2017-12-14 09:30,-0.19297,-0.33206,0.22440,2.25633
delta,2017-12-14 09:45,-0.22171,-0.38151,0.22680,2.32636
delta,2017-12-14 10:00,-0.25721,-0.44260,0.23080,2.42176
delta,2017-12-14 10:15,-0.31984,-0.55037,0.22480,2.47808
delta,2017-12-14 10:30,-0.31539,-0.54271,0.22880,2.50472
delta,2017-12-14 10:45,-0.37538,-0.64594,0.22600,2.58395
delta,2017-12-14 11:00,-0.36861,-0.63429,0.23120,2.61689
delta,2017-12-14 11:15,-0.37088,-0.63820,0.23040,2.61393
delta,2017-12-14 11:30,-0.41533,-0.71468,0.22520,2.64582
delta,2017-12-14 11:45,-0.40928,-0.70427,0.22440,2.62855
delta,2017-12-14 12:00,-0.41082,-0.70692,0.22840,2.66551
delta,2017-12-14 12:15,-0.45258,-0.77878,0.22680,2.72364
delta,2017-12-14 12:30,-0.49977,-0.85998,0.22280,2.77054
delta,2017-12-14 12:45,-0.44409,-0.76417,0.22960,2.73305
delta,2017-12-14 13:00,-0.47032,-0.80931,0.22800,2.76445
delta,2017-12-14 13:15,-0.47095,-0.81039,0.23040,2.78612
delta,2017-12-14 13:30,-0.48423,-0.83324,0.23040,2.80896
delta,2017-12-14 13:45,-0.46500,-0.80015,0.23440,2.81019
delta,2017-12-14 14:00,-0.50706,-0.87253,0.22840,2.83111
delta,2017-12-14 14:15,-0.51000,-0.87759,0.22960,2.84646
delta,2017-12-14 14:30,-0.49390,-0.84988,0.22800,2.80503
delta,2017-12-14 14:45,-0.49699,-0.85520,0.22920,2.82064
delta,2017-12-14 15:00,-0.49916,-0.85893,0.22800,2.81407
delta,2017-12-14 15:15,-0.49289,-0.84815,0.22560,2.78270
delta,2017-12-14 15:30,-0.45700,-0.78639,0.22880,2.74839
delta,2017-12-14 15:45,-0.46369,-0.79790,0.22120,2.69475
delta,2017-12-14 16:00,-0.45515,-0.78320,0.22000,2.66976
delta,2017-12-14 16:15,-0.39701,-0.68316,0.22480,2.61087
delta,2017-12-14 16:30,-0.38474,-0.66205,0.22040,2.55203
delta,2017-12-14 16:45,-0.34588,-0.59518,0.22080,2.48858
delta,2017-12-14 17:00,-0.26414,-0.45452,0.22480,2.38223
delta,2017-12-14 17:15,-0.21672,-0.37292,0.22360,2.29035
delta,2017-12-14 17:30,-0.18668,-0.32123,0.22080,2.21463
delta,2017-12-14 17:45,-0.10893,-0.18744,0.22000,2.07400
delta,2017-12-14 18:00,-0.05593,-0.09624,0.21600,1.94848
delta,2017-12-14 18:15,0.12309,0.21181,0.22080,1.68160
delta,2017-12-14 18:30,0.14797,0.25462,0.21160,1.55990
delta,2017-12-14 18:45,0.14910,0.25657,0.20520,1.50307
delta,2017-12-14 19:00,0.18393,0.31650,0.20440,1.43626
delta,2017-12-14 19:15,0.20570,0.35396,0.20080,1.36793
delta,2017-12-14 19:30,0.26330,0.45308,0.20400,1.29627
delta,2017-12-14 19:45,0.23117,0.39779,0.19520,1.27610
delta,2017-12-14 20:00,0.28197,0.48520,0.20120,1.24013
delta,2017-12-14 20:15,0.27505,0.47330,0.19440,1.19372
delta,2017-12-14 20:30,0.32235,0.55469,0.20200,1.17749
delta,2017-12-14 20:45,0.32013,0.55087,0.19880,1.15389
delta,2017-12-14 21:00,0.31391,0.54016,0.19560,1.13715
delta,2017-12-14 21:15,0.32292,0.55567,0.19360,1.10449
delta,2017-12-14 21:30,0.31252,0.53777,0.18840,1.07779
delta,2017-12-14 21:45,0.33773,0.58115,0.19120,1.05843
delta,2017-12-14 22:00,0.35329,0.60793,0.19080,1.02823
delta,2017-12-14 22:15,0.34598,0.59535,0.18760,1.01335
delta,2017-12-14 22:30,0.36020,0.61982,0.18840,0.99575
delta,2017-12-14 22:45,0.36649,0.63064,0.18640,0.96778
delta,2017-12-14 23:00,0.36359,0.62565,0.18600,0.96933
delta,2017-12-14 23:15,0.39338,0.67691,0.19160,0.96610
delta,2017-12-14 23:30,0.42386,0.72936,0.19520,0.94453
delta,2017-12-14 23:45,0.36986,0.63644,0.18480,0.94825
delta,2017-12-15 00:00,0.36379,0.61116,0.19200,0.92772
delta,2017-12-15 00:15,0.37180,0.62462,0.19280,0.92069
delta,2017-12-15 00:30,0.33487,0.56257,0.18720,0.93784
delta,2017-12-15 00:45,0.35254,0.59226,0.18640,0.90175
delta,2017-12-15 01:00,0.34738,0.58359,0.18600,0.90721
delta,2017-12-15 01:15,0.32626,0.54811,0.18160,0.90741
delta,2017-12-15 01:30,0.34107,0.57299,0.18480,0.90818
delta,2017-12-15 01:45,0.35977,0.60441,0.19000,0.91844
delta,2017-12-15 02:00,0.36444,0.61225,0.18920,0.90418
delta,2017-12-15 02:15,0.35762,0.60079,0.18640,0.89322
delta,2017-12-15 02:30,0.37426,0.62875,0.19040,0.89732
delta,2017-12-15 02:45,0.37384,0.62804,0.19080,0.90123
delta,2017-12-15 03:00,0.36443,0.61224,0.18960,0.90741
delta,2017-12-15 03:15,0.33790,0.56767,0.18480,0.91350
delta,2017-12-15 03:30,0.31651,0.53173,0.17960,0.90776
delta,2017-12-15 03:45,0.29219,0.49087,0.17680,0.92618
delta,2017-12-15 04:00,0.29717,0.49924,0.17800,0.92743
delta,2017-12-15 04:15,0.34990,0.58783,0.19200,0.95105
delta,2017-12-15 04:30,0.34844,0.58537,0.19280,0.95992
delta,2017-12-15 04:45,0.29703,0.49900,0.18440,0.97896
delta,2017-12-15 05:00,0.30344,0.50977,0.18960,1.00987
delta,2017-12-15 05:15,0.23663,0.39753,0.18960,1.12212
delta,2017-12-15 05:30,0.18339,0.30809,0.18760,1.19552
delta,2017-12-15 05:45,0.17958,0.30169,0.19000,1.22116
delta,2017-12-15 06:00,0.14487,0.24338,0.19400,1.31153
delta,2017-12-15 06:15,0.07879,0.13237,0.19240,1.40973
delta,2017-12-15 06:30,0.05471,0.09191,0.19360,1.45981
delta,2017-12-15 06:45,0.07756,0.13030,0.20040,1.47592
delta,2017-12-15 07:00,0.05754,0.09667,0.19960,1.50313
delta,2017-12-15 07:15,0.04059,0.06819,0.20120,1.54442
delta,2017-12-15 07:30,0.04519,0.07592,0.20720,1.58480
delta,2017-12-15 07:45,0.06283,0.10555,0.21720,1.63531
delta,2017-12-15 08:00,-0.03000,-0.05040,0.20760,1.71432
delta,2017-12-15 08:15,-0.11143,-0.18720,0.20480,1.82868
delta,2017-12-15 08:30,-0.16246,-0.27293,0.20680,1.93044
delta,2017-12-15 08:45,-0.16320,-0.27417,0.22000,2.03748
delta,2017-12-15 09:00,-0.19561,-0.32862,0.22120,2.10154
delta,2017-12-15 09:15,-0.27219,-0.45727,0.21760,2.20135
delta,2017-12-15 09:30,-0.30827,-0.51789,0.21880,2.27157
delta,2017-12-15 09:45,-0.35911,-0.60330,0.21840,2.35378
delta,2017-12-15 10:00,-0.41200,-0.69215,0.21760,2.43623
delta,2017-12-15 10:15,-0.43306,-0.72753,0.21880,2.48122
delta,2017-12-15 10:30,-0.45158,-0.75865,0.22200,2.53799
delta,2017-12-15 10:45,-0.46994,-0.78949,0.22200,2.56883
delta,2017-12-15 11:00,-0.50815,-0.85368,0.22120,2.62660
delta,2017-12-15 11:15,-0.54409,-0.91406,0.21920,2.67095
delta,2017-12-15 11:30,-0.49366,-0.82934,0.23280,2.69524
delta,2017-12-15 11:45,-0.53211,-0.89393,0.22800,2.72136
delta,2017-12-15 12:00,-0.52791,-0.88688,0.23120,2.73995
delta,2017-12-15 12:15,-0.52369,-0.87979,0.23440,2.75851
delta,2017-12-15 12:30,-0.54727,-0.91940,0.22920,2.75645
delta,2017-12-15 12:45,-0.55432,-0.93125,0.22920,2.76829
delta,2017-12-15 13:00,-0.54364,-0.91330,0.23240,2.77600
delta,2017-12-15 13:15,-0.56277,-0.94544,0.22960,2.78570
delta,2017-12-15 13:30,-0.54361,-0.91325,0.23640,2.80801
delta,2017-12-15 13:45,-0.56210,-0.94432,0.23480,2.82626
delta,2017-12-15 14:00,-0.56168,-0.94361,0.23440,2.82234
delta,2017-12-15 14:15,-0.53289,-0.89524,0.24000,2.81887
delta,2017-12-15 14:30,-0.53219,-0.89407,0.23880,2.80806
delta,2017-12-15 14:45,-0.51731,-0.86907,0.24000,2.79268
delta,2017-12-15 15:00,-0.51926,-0.87235,0.23680,2.77031
delta,2017-12-15 15:15,-0.49815,-0.83688,0.23520,2.72203
delta,2017-12-15 15:30,-0.49828,-0.83710,0.23080,2.68696
delta,2017-12-15 15:45,-0.46637,-0.78349,0.22800,2.61091
delta,2017-12-15 16:00,-0.43350,-0.72827,0.22560,2.53645
delta,2017-12-15 16:15,-0.35500,-0.59639,0.23200,2.45589
delta,2017-12-15 16:30,-0.29239,-0.49121,0.23360,2.36352
delta,2017-12-15 16:45,-0.23582,-0.39617,0.23520,2.28131
delta,2017-12-15 17:00,-0.22079,-0.37092,0.22920,2.20797
delta,2017-12-15 17:15,-0.14935,-0.25091,0.23280,2.11680
delta,2017-12-15 17:30,-0.07842,-0.13174,0.23200,1.99124
delta,2017-12-15 17:45,-0.01286,-0.02160,0.23120,1.87467
delta,2017-12-15 18:00,0.02060,0.03461,0.22480,1.76717
delta,2017-12-15 18:15,0.16656,0.27982,0.22440,1.51875
delta,2017-12-15 18:30,0.17523,0.29438,0.21280,1.41122
delta,2017-12-15 18:45,0.19340,0.32491,0.20880,1.34862
delta,2017-12-15 19:00,0.20268,0.34050,0.20680,1.31700
delta,2017-12-15 19:15,0.26072,0.43800,0.20920,1.23873
delta,2017-12-15 19:30,0.27161,0.45630,0.20680,1.20120
delta,2017-12-15 19:45,0.29282,0.49193,0.20600,1.15916
delta,2017-12-15 20:00,0.30230,0.50786,0.20520,1.13682
delta,2017-12-15 20:15,0.32157,0.54023,0.20520,1.10446
delta,2017-12-15 20:30,0.31522,0.52956,0.20320,1.09910
delta,2017-12-15 20:45,0.30757,0.51671,0.19960,1.08309
delta,2017-12-15 21:00,0.32610,0.54784,0.20160,1.06798
delta,2017-12-15 21:15,0.36737,0.61717,0.20600,1.03392
delta,2017-12-15 21:30,0.34075,0.57245,0.19880,1.02093
delta,2017-12-15 21:45,0.37725,0.63377,0.20480,1.00770
delta,2017-12-15 22:00,0.36246,0.60893,0.19960,0.99087
delta,2017-12-15 22:15,0.36133,0.60703,0.19760,0.97674
delta,2017-12-15 22:30,0.40560,0.68140,0.20440,0.95687
delta,2017-12-15 22:45,0.38838,0.65247,0.19960,0.94733
delta,2017-12-15 23:00,0.38538,0.64743,0.20080,0.96200
delta,2017-12-15 23:15,0.38052,0.63927,0.19640,0.93487
delta,2017-12-15 23:30,0.42066,0.70670,0.20520,0.93798
delta,2017-12-15 23:45,0.43395,0.72903,0.20680,0.92847
delta,2017-12-16 00:00,0.22045,0.24087,0.20600,0.90338
delta,2017-12-16 00:15,0.17728,0.19370,0.20200,0.92833
delta,2017-12-16 00:30,0.21555,0.23552,0.20520,0.90429
delta,2017-12-16 00:45,0.20211,0.22083,0.20240,0.90341
delta,2017-12-16 01:00,0.18762,0.20500,0.19880,0.89925
delta,2017-12-16 01:15,0.17393,0.19004,0.19720,0.90532
delta,2017-12-16 01:30,0.18731,0.20466,0.19680,0.88849
delta,2017-12-16 01:45,0.18098,0.19775,0.19440,0.88207
delta,2017-12-16 02:00,0.22899,0.25020,0.20480,0.88738
delta,2017-12-16 02:15,0.22267,0.24330,0.20440,0.89206
delta,2017-12-16 02:30,0.18841,0.20586,0.19640,0.88506
delta,2017-12-16 02:45,0.21023,0.22971,0.19880,0.87455
delta,2017-12-16 03:00,0.21899,0.23928,0.20120,0.87830
delta,2017-12-16 03:15,0.15007,0.16397,0.19160,0.90029
delta,2017-12-16 03:30,0.13511,0.14763,0.19000,0.90775
delta,2017-12-16 03:45,0.16706,0.18254,0.19400,0.89505
delta,2017-12-16 04:00,0.12540,0.13702,0.18800,0.90725
delta,2017-12-16 04:15,0.15854,0.17323,0.19360,0.90214
delta,2017-12-16 04:30,0.19201,0.20980,0.20280,0.91668
delta,2017-12-16 04:45,0.17428,0.19043,0.20120,0.92715
delta,2017-12-16 05:00,0.14666,0.16025,0.19800,0.93957
delta,2017-12-16 05:15,0.11426,0.12485,0.20000,0.98607
delta,2017-12-16 05:30,0.09449,0.10324,0.20000,1.00767
delta,2017-12-16 05:45,0.08420,0.09200,0.19800,1.00781
delta,2017-12-16 06:00,0.05017,0.05482,0.19640,1.03610
delta,2017-12-16 06:15,0.01376,0.01503,0.20120,1.10255
delta,2017-12-16 06:30,0.02428,0.02653,0.20520,1.11328
delta,2017-12-16 06:45,0.04969,0.05429,0.20720,1.09662
delta,2017-12-16 07:00,0.03936,0.04301,0.20120,1.07457
delta,2017-12-16 07:15,0.02136,0.02334,0.20040,1.08981
delta,2017-12-16 07:30,0.02109,0.02304,0.20000,1.08787
delta,2017-12-16 07:45,-0.01018,-0.01112,0.19280,1.08205
delta,2017-12-16 08:00,-0.03591,-0.03924,0.19320,1.11238
delta,2017-12-16 08:15,-0.08762,-0.09574,0.19160,1.16000
delta,2017-12-16 08:30,-0.07870,-0.08599,0.19560,1.17247
delta,2017-12-16 08:45,-0.09325,-0.10189,0.19880,1.20614
delta,2017-12-16 09:00,-0.12610,-0.13778,0.20080,1.25314
delta,2017-12-16 09:15,-0.19697,-0.21522,0.19720,1.31058
delta,2017-12-16 09:30,-0.23548,-0.25729,0.19600,1.34600
delta,2017-12-16 09:45,-0.24992,-0.27307,0.19800,1.37288
delta,2017-12-16 10:00,-0.28902,-0.31579,0.19600,1.40449
delta,2017-12-16 10:15,-0.29395,-0.32118,0.19520,1.40543
delta,2017-12-16 10:30,-0.30696,-0.33540,0.19800,1.43521
delta,2017-12-16 10:45,-0.34948,-0.38186,0.19800,1.48167
delta,2017-12-16 11:00,-0.32323,-0.35317,0.19840,1.45520
delta,2017-12-16 11:15,-0.32889,-0.35936,0.19920,1.46584
delta,2017-12-16 11:30,-0.36504,-0.39886,0.19840,1.50089
delta,2017-12-16 11:45,-0.38443,-0.42004,0.19280,1.49097
delta,2017-12-16 12:00,-0.35984,-0.39318,0.19840,1.49521
delta,2017-12-16 12:15,-0.34924,-0.38159,0.19720,1.47696
delta,2017-12-16 12:30,-0.35593,-0.38890,0.19520,1.47316
delta,2017-12-16 12:45,-0.32970,-0.36024,0.19520,1.44450
delta,2017-12-16 13:00,-0.33836,-0.36971,0.19120,1.43174
delta,2017-12-16 13:15,-0.23265,-0.25420,0.19440,1.33402
delta,2017-12-16 13:30,-0.18120,-0.19799,0.19760,1.29557
delta,2017-12-16 13:45,-0.17762,-0.19407,0.19600,1.28278
delta,2017-12-16 14:00,-0.17855,-0.19509,0.19320,1.26823
delta,2017-12-16 14:15,-0.12997,-0.14201,0.19520,1.22626
delta,2017-12-16 14:30,-0.09950,-0.10872,0.19640,1.19964
delta,2017-12-16 14:45,-0.09231,-0.10086,0.19440,1.18068
delta,2017-12-16 15:00,-0.09493,-0.10372,0.19360,1.17910
delta,2017-12-16 15:15,-0.09106,-0.09950,0.18960,1.15264
delta,2017-12-16 15:30,-0.08197,-0.08956,0.18760,1.13161
delta,2017-12-16 15:45,-0.09076,-0.09917,0.18720,1.13899
delta,2017-12-16 16:00,-0.07280,-0.07954,0.18600,1.11270
delta,2017-12-16 16:15,-0.02784,-0.03042,0.19160,1.09468
delta,2017-12-16 16:30,-0.03235,-0.03535,0.19040,1.09294
delta,2017-12-16 16:45,0.01268,0.01385,0.20000,1.09706
delta,2017-12-16 17:00,0.01162,0.01270,0.20040,1.10045
delta,2017-12-16 17:15,-0.00493,-0.00539,0.20000,1.11630
delta,2017-12-16 17:30,0.01512,0.01652,0.20280,1.10995
delta,2017-12-16 17:45,0.01288,0.01407,0.19880,1.09018
delta,2017-12-16 18:00,0.02857,0.03122,0.19880,1.07303
delta,2017-12-16 18:15,0.04538,0.04958,0.19920,1.05690
delta,2017-12-16 18:30,0.05340,0.05835,0.19760,1.03924
delta,2017-12-16 18:45,0.05829,0.06369,0.19680,1.02946
delta,2017-12-16 19:00,0.06591,0.07202,0.19360,1.00336
delta,2017-12-16 19:15,0.07600,0.08304,0.19520,1.00121
delta,2017-12-16 19:30,0.09711,0.10611,0.19680,0.98704
delta,2017-12-16 19:45,0.07037,0.07689,0.19160,0.98737
delta,2017-12-16 20:00,0.10912,0.11923,0.19640,0.97169
delta,2017-12-16 20:15,0.11569,0.12641,0.19560,0.96008
delta,2017-12-16 20:30,0.07270,0.07943,0.18680,0.95816
delta,2017-12-16 20:45,0.11234,0.12275,0.19400,0.95484
delta,2017-12-16 21:00,0.10578,0.11558,0.19400,0.96201
delta,2017-12-16 21:15,0.13067,0.14278,0.19400,0.93482
delta,2017-12-16 21:30,0.11050,0.12074,0.19360,0.95463
delta,2017-12-16 21:45,0.12707,0.13884,0.19680,0.95431
delta,2017-12-16 22:00,0.15598,0.17043,0.19760,0.92715
delta,2017-12-16 22:15,0.12780,0.13964,0.19480,0.94240
delta,2017-12-16 22:30,0.16427,0.17949,0.19920,0.92699
delta,2017-12-16 22:45,0.17254,0.18852,0.20160,0.93129
delta,2017-12-16 23:00,0.17059,0.18639,0.19600,0.90231
delta,2017-12-16 23:15,0.13572,0.14829,0.19240,0.92041
delta,2017-12-16 23:30,0.18747,0.20484,0.19880,0.89941
delta,2017-12-16 23:45,0.15477,0.16911,0.19320,0.90404
delta,2017-12-17 00:00,0.08779,0.08451,0.19120,0.90223
delta,2017-12-17 00:15,0.10934,0.10526,0.19280,0.88974
delta,2017-12-17 00:30,0.10014,0.09640,0.19120,0.89034
delta,2017-12-17 00:45,0.06457,0.06216,0.18640,0.89981
delta,2017-12-17 01:00,0.07484,0.07205,0.18560,0.88580
delta,2017-12-17 01:15,0.06758,0.06506,0.18400,0.88453
delta,2017-12-17 01:30,0.04768,0.04590,0.18240,0.89542
delta,2017-12-17 01:45,0.09809,0.09443,0.18800,0.87580
delta,2017-12-17 02:00,0.10148,0.09769,0.19240,0.89524
delta,2017-12-17 02:15,0.10895,0.10488,0.19040,0.87773
delta,2017-12-17 02:30,0.08874,0.08543,0.18840,0.88687
delta,2017-12-17 02:45,0.11710,0.11273,0.19200,0.87814
delta,2017-12-17 03:00,0.03458,0.03329,0.17680,0.87914
delta,2017-12-17 03:15,0.04803,0.04624,0.18080,0.88683
delta,2017-12-17 03:30,0.07010,0.06748,0.18040,0.86352
delta,2017-12-17 03:45,0.05960,0.05737,0.18600,0.90253
delta,2017-12-17 04:00,0.07358,0.07083,0.18680,0.89320
delta,2017-12-17 04:15,0.11784,0.11344,0.19400,0.88775
delta,2017-12-17 04:30,0.05780,0.05564,0.18640,0.90633
delta,2017-12-17 04:45,0.06427,0.06187,0.18800,0.90835
delta,2017-12-17 05:00,0.03046,0.02932,0.18360,0.91819
delta,2017-12-17 05:15,0.04225,0.04067,0.18360,0.90684
delta,2017-12-17 05:30,0.00673,0.00648,0.18320,0.93897
delta,2017-12-17 05:45,0.05261,0.05065,0.18840,0.92165
delta,2017-12-17 06:00,0.08116,0.07813,0.19640,0.93544
delta,2017-12-17 06:15,0.04999,0.04812,0.19400,0.95307
delta,2017-12-17 06:30,0.04612,0.04440,0.19320,0.95266
delta,2017-12-17 06:45,0.03930,0.03783,0.19160,0.95097
delta,2017-12-17 07:00,0.02810,0.02705,0.18760,0.94111
delta,2017-12-17 07:15,0.01098,0.01057,0.18080,0.92249
delta,2017-12-17 07:30,0.01537,0.01480,0.18080,0.91827
delta,2017-12-17 07:45,0.08956,0.08622,0.19000,0.89433
delta,2017-12-17 08:00,0.10977,0.10567,0.19400,0.89552
delta,2017-12-17 08:15,0.06572,0.06327,0.19360,0.93586
delta,2017-12-17 08:30,0.07693,0.07406,0.19240,0.91887
delta,2017-12-17 08:45,0.05685,0.05473,0.19360,0.94439
delta,2017-12-17 09:00,0.00231,0.00222,0.18600,0.95768
delta,2017-12-17 09:15,0.01742,0.01677,0.18880,0.95758
delta,2017-12-17 09:30,0.00375,0.00361,0.18720,0.96248
delta,2017-12-17 09:45,0.02223,0.02140,0.19120,0.96534
delta,2017-12-17 10:00,-0.03187,-0.03068,0.18560,0.98852
delta,2017-12-17 10:15,-0.01772,-0.01706,0.18920,0.99348
delta,2017-12-17 10:30,-0.02934,-0.02824,0.19040,1.01086
delta,2017-12-17 10:45,-0.04986,-0.04800,0.18640,1.00997
delta,2017-12-17 11:00,-0.03372,-0.03246,0.19040,1.01507
delta,2017-12-17 11:15,-0.02795,-0.02691,0.19440,1.03016
delta,2017-12-17 11:30,-0.08043,-0.07743,0.18560,1.03527
delta,2017-12-17 11:45,-0.09518,-0.09163,0.18920,1.06805
delta,2017-12-17 12:00,-0.10715,-0.10315,0.18760,1.07131
delta,2017-12-17 12:15,-0.08903,-0.08571,0.18760,1.05387
delta,2017-12-17 12:30,-0.08993,-0.08657,0.19200,1.07744
delta,2017-12-17 12:45,-0.07859,-0.07566,0.19200,1.06653
delta,2017-12-17 13:00,-0.10217,-0.09835,0.18880,1.07271
delta,2017-12-17 13:15,-0.12111,-0.11659,0.18480,1.07030
delta,2017-12-17 13:30,-0.10530,-0.10137,0.19000,1.08191
delta,2017-12-17 13:45,-0.12511,-0.12044,0.18400,1.07002
delta,2017-12-17 14:00,-0.11051,-0.10638,0.18520,1.06216
delta,2017-12-17 14:15,-0.10456,-0.10066,0.18680,1.06469
delta,2017-12-17 14:30,-0.11217,-0.10798,0.18800,1.07820
delta,2017-12-17 14:45,-0.13682,-0.13171,0.18200,1.07097
delta,2017-12-17 15:00,-0.06746,-0.06494,0.18920,1.04136
delta,2017-12-17 15:15,-0.08541,-0.08222,0.18920,1.05864
delta,2017-12-17 15:30,-0.08002,-0.07703,0.18400,1.02661
delta,2017-12-17 15:45,-0.08918,-0.08585,0.18640,1.04782
delta,2017-12-17 16:00,-0.08229,-0.07922,0.18520,1.03499
delta,2017-12-17 16:15,-0.05535,-0.05328,0.18680,1.01732
delta,2017-12-17 16:30,-0.06480,-0.06238,0.18520,1.01815
delta,2017-12-17 16:45,-0.01324,-0.01275,0.19200,1.00362
delta,2017-12-17 17:00,-0.04289,-0.04129,0.18800,1.01151
delta,2017-12-17 17:15,-0.04153,-0.03998,0.19400,1.04117
delta,2017-12-17 17:30,-0.03494,-0.03364,0.19200,1.02451
delta,2017-12-17 17:45,-0.03149,-0.03031,0.19480,1.03563
delta,2017-12-17 18:00,-0.00831,-0.00800,0.19600,1.01951
delta,2017-12-17 18:15,-0.00769,-0.00740,0.19360,1.00652
delta,2017-12-17 18:30,-0.02065,-0.01988,0.19000,1.00042
delta,2017-12-17 18:45,-0.05038,-0.04850,0.18280,0.99189
delta,2017-12-17 19:00,-0.02665,-0.02565,0.18520,0.98143
delta,2017-12-17 19:15,-0.03239,-0.03118,0.18320,0.97663
delta,2017-12-17 19:30,-0.03131,-0.03014,0.18080,0.96320
delta,2017-12-17 19:45,-0.04232,-0.04074,0.17920,0.96555
delta,2017-12-17 20:00,0.00258,0.00248,0.18480,0.95123
delta,2017-12-17 20:15,0.01142,0.01099,0.18320,0.93446
delta,2017-12-17 20:30,-0.00723,-0.00696,0.18040,0.93796
delta,2017-12-17 20:45,-0.00311,-0.00299,0.17920,0.92781
delta,2017-12-17 21:00,0.03652,0.03516,0.18520,0.92062
delta,2017-12-17 21:15,-0.00996,-0.00959,0.17880,0.93233
delta,2017-12-17 21:30,0.02485,0.02392,0.18240,0.91740
delta,2017-12-17 21:45,0.04064,0.03912,0.18520,0.91665
delta,2017-12-17 22:00,-0.01786,-0.01719,0.17560,0.92343
delta,2017-12-17 22:15,-0.02125,-0.02046,0.17320,0.91430
delta,2017-12-17 22:30,0.03506,0.03375,0.18200,0.90551
delta,2017-12-17 22:45,0.02927,0.02818,0.17840,0.89251
delta,2017-12-17 23:00,0.00063,0.00061,0.17480,0.90150
delta,2017-12-17 23:15,-0.00569,-0.00548,0.17520,0.90964
delta,2017-12-17 23:30,0.00470,0.00452,0.17440,0.89551
