CustomerID,datetime,NormDelta,AbsDelta,Leaders,Demand
delta,2017-01-05 04:00,0.14610,0.28981,0.18131,1.17248
delta,2017-01-05 04:15,0.20080,0.39831,0.19704,1.19084
delta,2017-01-05 04:30,0.20580,0.40823,0.20313,1.23003
delta,2017-01-05 04:45,0.18794,0.37281,0.19982,1.23876
delta,2017-01-05 05:00,0.22991,0.45606,0.21547,1.28173
delta,2017-01-05 05:15,0.27197,0.53949,0.23711,1.37284
delta,2017-01-05 05:30,0.24896,0.49385,0.23908,1.43436
delta,2017-01-05 05:45,0.26517,0.52600,0.25025,1.49228
delta,2017-01-05 06:00,0.19308,0.38300,0.23820,1.53812
delta,2017-01-05 06:15,0.15327,0.30403,0.25011,1.71312
delta,2017-01-05 06:30,0.10891,0.21604,0.24481,1.75840
delta,2017-01-05 06:45,0.10653,0.21132,0.25423,1.83908
delta,2017-01-05 07:00,0.05357,0.10626,0.24892,1.90132
delta,2017-01-05 07:15,0.02954,0.05860,0.26059,2.04308
delta,2017-01-05 07:30,0.00846,0.01678,0.26227,2.09848
delta,2017-01-05 07:45,-0.07812,-0.15496,0.24453,2.12713
delta,2017-01-05 08:00,-0.04443,-0.08813,0.26244,2.20476
delta,2017-01-05 08:15,-0.08854,-0.17563,0.26538,2.31596
delta,2017-01-05 08:30,-0.06236,-0.12370,0.27902,2.37404
delta,2017-01-05 08:45,-0.11022,-0.21864,0.28015,2.47808
delta,2017-01-05 09:00,-0.15923,-0.31585,0.27915,2.56724
delta,2017-01-05 09:15,-0.18129,-0.35961,0.28426,2.65220
delta,2017-01-05 09:30,-0.21435,-0.42519,0.28336,2.71052
delta,2017-01-05 09:45,-0.23827,-0.47264,0.28010,2.73168
delta,2017-01-05 10:00,-0.19811,-0.39298,0.29433,2.76680
delta,2017-01-05 10:15,-0.20572,-0.40807,0.29825,2.81348
delta,2017-01-05 10:30,-0.21861,-0.43364,0.29612,2.82188
delta,2017-01-05 10:45,-0.24921,-0.49434,0.29199,2.84927
delta,2017-01-05 11:00,-0.22898,-0.45421,0.29695,2.84916
delta,2017-01-05 11:15,-0.23650,-0.46913,0.29488,2.84736
delta,2017-01-05 11:30,-0.27213,-0.53981,0.29145,2.89039
delta,2017-01-05 11:45,-0.26096,-0.51765,0.29917,2.93048
delta,2017-01-05 12:00,-0.30058,-0.59624,0.28928,2.92932
delta,2017-01-05 12:15,-0.27611,-0.54770,0.29873,2.95701
delta,2017-01-05 12:30,-0.30232,-0.59969,0.28985,2.93738
delta,2017-01-05 12:45,-0.26330,-0.52229,0.29545,2.90513
delta,2017-01-05 13:00,-0.22070,-0.43779,0.30674,2.91167
delta,2017-01-05 13:15,-0.29348,-0.58216,0.29373,2.95112
delta,2017-01-05 13:30,-0.29822,-0.59156,0.29323,2.95649
delta,2017-01-05 13:45,-0.27679,-0.54905,0.29735,2.94720
delta,2017-01-05 14:00,-0.24884,-0.49361,0.30349,2.94129
delta,2017-01-05 14:15,-0.30156,-0.59819,0.29706,2.99402
delta,2017-01-05 14:30,-0.28503,-0.56540,0.29738,2.96381
delta,2017-01-05 14:45,-0.22652,-0.44933,0.31144,2.96114
delta,2017-01-05 15:00,-0.28924,-0.57375,0.29851,2.98127
delta,2017-01-05 15:15,-0.26972,-0.53503,0.30303,2.97901
delta,2017-01-05 15:30,-0.29394,-0.58307,0.29407,2.95479
delta,2017-01-05 15:45,-0.26762,-0.53086,0.29726,2.92830
delta,2017-01-05 16:00,-0.31821,-0.63121,0.28489,2.92888
delta,2017-01-05 16:15,-0.29209,-0.57940,0.28024,2.83957
delta,2017-01-05 16:30,-0.26397,-0.52362,0.27951,2.77790
delta,2017-01-05 16:45,-0.28676,-0.56883,0.26952,2.74254
delta,2017-01-05 17:00,-0.25031,-0.49652,0.27165,2.68742
delta,2017-01-05 17:15,-0.20437,-0.40540,0.26925,2.57691
delta,2017-01-05 17:30,-0.14458,-0.28679,0.27295,2.48818
delta,2017-01-05 17:45,-0.08793,-0.17442,0.27071,2.35773
delta,2017-01-05 18:00,-0.02193,-0.04350,0.27423,2.25519
delta,2017-01-05 18:15,0.03377,0.06699,0.25571,1.99535
delta,2017-01-05 18:30,0.06102,0.12104,0.25075,1.90130
delta,2017-01-05 18:45,0.07727,0.15328,0.24569,1.82823
delta,2017-01-05 19:00,0.09320,0.18488,0.24015,1.75197
delta,2017-01-05 19:15,0.10056,0.19947,0.22993,1.65494
delta,2017-01-05 19:30,0.13878,0.27529,0.22974,1.57758
delta,2017-01-05 19:45,0.19670,0.39018,0.23706,1.52176
delta,2017-01-05 20:00,0.16336,0.32405,0.22723,1.50860
delta,2017-01-05 20:15,0.22461,0.44555,0.23359,1.43839
delta,2017-01-05 20:30,0.23687,0.46986,0.23135,1.39600
delta,2017-01-05 20:45,0.19519,0.38719,0.22003,1.38738
delta,2017-01-05 21:00,0.22972,0.45568,0.22451,1.35503
delta,2017-01-05 21:15,0.24855,0.49303,0.22444,1.31712
delta,2017-01-05 21:30,0.22406,0.44445,0.21636,1.30051
delta,2017-01-05 21:45,0.15173,0.30098,0.19908,1.30464
delta,2017-01-05 22:00,0.19062,0.37812,0.20518,1.27668
delta,2017-01-05 22:15,0.17239,0.34196,0.19760,1.25172
delta,2017-01-05 22:30,0.18606,0.36908,0.19981,1.24240
delta,2017-01-05 22:45,0.20851,0.41361,0.20168,1.21298
delta,2017-01-05 23:00,0.17153,0.34025,0.19086,1.19904
delta,2017-01-05 23:15,0.18189,0.36080,0.19231,1.19020
delta,2017-01-05 23:30,0.18969,0.37628,0.19390,1.18754
delta,2017-01-05 23:45,0.22220,0.44076,0.20002,1.17244
delta,2017-01-06 00:00,0.14757,0.28919,0.18597,1.18694
delta,2017-01-06 00:15,0.19121,0.37471,0.19349,1.16112
delta,2017-01-06 00:30,0.16106,0.31563,0.18815,1.17780
delta,2017-01-06 00:45,0.19256,0.37736,0.19498,1.17028
delta,2017-01-06 01:00,0.16497,0.32329,0.18773,1.16680
delta,2017-01-06 01:15,0.15807,0.30977,0.18526,1.16072
delta,2017-01-06 01:30,0.15818,0.30998,0.18575,1.16439
delta,2017-01-06 01:45,0.15937,0.31231,0.18497,1.15588
delta,2017-01-06 02:00,0.15422,0.30222,0.18227,1.14452
delta,2017-01-06 02:15,0.17447,0.34191,0.18692,1.14176
delta,2017-01-06 02:30,0.16142,0.31633,0.18263,1.13328
delta,2017-01-06 02:45,0.13269,0.26003,0.17719,1.14640
delta,2017-01-06 03:00,0.19992,0.39178,0.19246,1.13584
delta,2017-01-06 03:15,0.16079,0.31510,0.18336,1.14032
delta,2017-01-06 03:30,0.16651,0.32631,0.18490,1.14132
delta,2017-01-06 03:45,0.17342,0.33985,0.18780,1.15080
delta,2017-01-06 04:00,0.15195,0.29777,0.18492,1.17000
delta,2017-01-06 04:15,0.19021,0.37275,0.20045,1.21831
delta,2017-01-06 04:30,0.21009,0.41171,0.20680,1.22976
delta,2017-01-06 04:45,0.20366,0.39911,0.20876,1.25792
delta,2017-01-06 05:00,0.22474,0.44042,0.21717,1.28336
delta,2017-01-06 05:15,0.26231,0.51404,0.23633,1.36180
delta,2017-01-06 05:30,0.21226,0.41596,0.23194,1.42504
delta,2017-01-06 05:45,0.20836,0.40832,0.23946,1.49236
delta,2017-01-06 06:00,0.19438,0.38092,0.24586,1.57056
delta,2017-01-06 06:15,0.11816,0.23156,0.24492,1.71248
delta,2017-01-06 06:30,0.09177,0.17984,0.24496,1.76452
delta,2017-01-06 06:45,0.09822,0.19248,0.25963,1.86832
delta,2017-01-06 07:00,0.05312,0.10410,0.25335,1.90684
delta,2017-01-06 07:15,0.02343,0.04592,0.26603,2.06568
delta,2017-01-06 07:30,-0.00914,-0.01791,0.26264,2.10260
delta,2017-01-06 07:45,-0.03794,-0.07435,0.25916,2.13140
delta,2017-01-06 08:00,-0.05370,-0.10523,0.26392,2.20007
delta,2017-01-06 08:15,-0.07285,-0.14276,0.27085,2.29260
delta,2017-01-06 08:30,-0.04354,-0.08532,0.28505,2.34788
delta,2017-01-06 08:45,-0.09247,-0.18121,0.28392,2.43479
delta,2017-01-06 09:00,-0.14874,-0.29148,0.28160,2.52664
delta,2017-01-06 09:15,-0.16027,-0.31408,0.28705,2.59252
delta,2017-01-06 09:30,-0.16843,-0.33007,0.29135,2.64263
delta,2017-01-06 09:45,-0.21988,-0.43089,0.28649,2.70488
delta,2017-01-06 10:00,-0.21569,-0.42268,0.29275,2.74637
delta,2017-01-06 10:15,-0.20207,-0.39599,0.29901,2.76936
delta,2017-01-06 10:30,-0.25608,-0.50183,0.29130,2.81400
delta,2017-01-06 10:45,-0.22808,-0.44696,0.30042,2.83152
delta,2017-01-06 11:00,-0.23672,-0.46390,0.30517,2.88616
delta,2017-01-06 11:15,-0.25331,-0.49641,0.29739,2.85692
delta,2017-01-06 11:30,-0.24373,-0.47763,0.30280,2.88108
delta,2017-01-06 11:45,-0.27446,-0.53785,0.29541,2.88264
delta,2017-01-06 12:00,-0.26094,-0.51136,0.29917,2.88600
delta,2017-01-06 12:15,-0.27715,-0.54313,0.29902,2.91656
delta,2017-01-06 12:30,-0.29926,-0.58645,0.29785,2.95060
delta,2017-01-06 12:45,-0.26466,-0.51865,0.30569,2.94504
delta,2017-01-06 13:00,-0.29282,-0.57383,0.29900,2.94712
delta,2017-01-06 13:15,-0.31000,-0.60750,0.29775,2.97088
delta,2017-01-06 13:30,-0.28518,-0.55886,0.30376,2.96992
delta,2017-01-06 13:45,-0.34872,-0.68338,0.29231,3.00356
delta,2017-01-06 14:00,-0.34760,-0.68118,0.29535,3.02552
delta,2017-01-06 14:15,-0.32765,-0.64209,0.29918,3.01680
delta,2017-01-06 14:30,-0.36840,-0.72195,0.29184,3.03840
delta,2017-01-06 14:45,-0.35642,-0.69847,0.29367,3.02944
delta,2017-01-06 15:00,-0.33855,-0.66345,0.29300,2.98912
delta,2017-01-06 15:15,-0.30422,-0.59617,0.30001,2.97748
delta,2017-01-06 15:30,-0.35240,-0.69059,0.28805,2.97696
delta,2017-01-06 15:45,-0.32871,-0.64417,0.28696,2.92188
delta,2017-01-06 16:00,-0.28617,-0.56080,0.29354,2.89076
delta,2017-01-06 16:15,-0.28942,-0.56717,0.28209,2.80624
delta,2017-01-06 16:30,-0.26642,-0.52210,0.27901,2.73672
delta,2017-01-06 16:45,-0.23146,-0.45359,0.27534,2.63908
delta,2017-01-06 17:00,-0.21349,-0.41837,0.26984,2.56020
delta,2017-01-06 17:15,-0.16480,-0.32296,0.26899,2.45804
delta,2017-01-06 17:30,-0.09524,-0.18664,0.27429,2.36380
delta,2017-01-06 17:45,-0.06277,-0.12301,0.26420,2.22008
delta,2017-01-06 18:00,-0.00957,-0.01875,0.26312,2.10724
delta,2017-01-06 18:15,0.03747,0.07343,0.24245,1.85100
delta,2017-01-06 18:30,0.08333,0.16330,0.24379,1.77176
delta,2017-01-06 18:45,0.12422,0.24343,0.24251,1.68148
delta,2017-01-06 19:00,0.15779,0.30922,0.24517,1.63680
delta,2017-01-06 19:15,0.16318,0.31978,0.23243,1.52512
delta,2017-01-06 19:30,0.19971,0.39137,0.23540,1.47712
delta,2017-01-06 19:45,0.16169,0.31686,0.22205,1.44564
delta,2017-01-06 20:00,0.23258,0.45578,0.23415,1.40276
delta,2017-01-06 20:15,0.27722,0.54326,0.23763,1.34291
delta,2017-01-06 20:30,0.23894,0.46825,0.22881,1.34792
delta,2017-01-06 20:45,0.26323,0.51585,0.23185,1.32444
delta,2017-01-06 21:00,0.28484,0.55820,0.23165,1.28052
delta,2017-01-06 21:15,0.29486,0.57783,0.23303,1.27183
delta,2017-01-06 21:30,0.25727,0.50417,0.22169,1.25548
delta,2017-01-06 21:45,0.22497,0.44087,0.21302,1.24996
delta,2017-01-06 22:00,0.23001,0.45075,0.21123,1.22588
delta,2017-01-06 22:15,0.18839,0.36918,0.19881,1.20884
delta,2017-01-06 22:30,0.21943,0.43001,0.20463,1.19423
delta,2017-01-06 22:45,0.21955,0.43025,0.20323,1.18288
delta,2017-01-06 23:00,0.22772,0.44626,0.20442,1.17632
delta,2017-01-06 23:15,0.21023,0.41198,0.19730,1.15408
delta,2017-01-06 23:30,0.21096,0.41341,0.19851,1.16224
delta,2017-01-06 23:45,0.19244,0.37712,0.19405,1.16312
delta,2017-01-07 00:00,0.13239,0.17482,0.19919,1.13604
delta,2017-01-07 00:15,0.06945,0.09171,0.19042,1.16144
delta,2017-01-07 00:30,0.09700,0.12809,0.19598,1.16165
delta,2017-01-07 00:45,0.05871,0.07752,0.18798,1.15956
delta,2017-01-07 01:00,0.07789,0.10285,0.18860,1.13832
delta,2017-01-07 01:15,0.05175,0.06833,0.18444,1.14545
delta,2017-01-07 01:30,0.06366,0.08406,0.18763,1.15072
delta,2017-01-07 01:45,0.04494,0.05934,0.18179,1.13701
delta,2017-01-07 02:00,0.02458,0.03246,0.17793,1.13848
delta,2017-01-07 02:15,0.04125,0.05447,0.18209,1.14384
delta,2017-01-07 02:30,0.02376,0.03137,0.17708,1.13396
delta,2017-01-07 02:45,0.03224,0.04257,0.17768,1.12672
delta,2017-01-07 03:00,0.05511,0.07277,0.18247,1.12805
delta,2017-01-07 03:15,0.03811,0.05032,0.17950,1.13095
delta,2017-01-07 03:30,0.03094,0.04086,0.17946,1.14017
delta,2017-01-07 03:45,0.06511,0.08598,0.18532,1.13360
delta,2017-01-07 04:00,0.02329,0.03075,0.17638,1.13000
delta,2017-01-07 04:15,0.01144,0.01511,0.17987,1.16860
delta,2017-01-07 04:30,-0.00581,-0.00767,0.17593,1.16545
delta,2017-01-07 04:45,0.06710,0.08860,0.19049,1.16500
delta,2017-01-07 05:00,0.04920,0.06497,0.18949,1.18204
delta,2017-01-07 05:15,0.05841,0.07713,0.19494,1.20575
delta,2017-01-07 05:30,0.09145,0.12076,0.20414,1.22268
delta,2017-01-07 05:45,0.04119,0.05439,0.19827,1.25041
delta,2017-01-07 06:00,0.06692,0.08837,0.20122,1.23584
delta,2017-01-07 06:15,0.05588,0.07379,0.21085,1.31380
delta,2017-01-07 06:30,0.09127,0.12052,0.21831,1.31616
delta,2017-01-07 06:45,0.13391,0.17682,0.23036,1.33916
delta,2017-01-07 07:00,0.10401,0.13734,0.22432,1.33889
delta,2017-01-07 07:15,0.04367,0.05766,0.21892,1.38304
delta,2017-01-07 07:30,0.08684,0.11467,0.22731,1.38124
delta,2017-01-07 07:45,0.01990,0.02628,0.22006,1.42192
delta,2017-01-07 08:00,0.02662,0.03515,0.21693,1.39245
delta,2017-01-07 08:15,-0.00033,-0.00044,0.22095,1.45448
delta,2017-01-07 08:30,0.00831,0.01097,0.22334,1.45880
delta,2017-01-07 08:45,-0.03649,-0.04818,0.21618,1.47084
delta,2017-01-07 09:00,-0.04274,-0.05644,0.21616,1.47897
delta,2017-01-07 09:15,-0.03481,-0.04597,0.22589,1.53252
delta,2017-01-07 09:30,-0.06053,-0.07993,0.22238,1.54340
delta,2017-01-07 09:45,-0.08936,-0.11800,0.21676,1.54448
delta,2017-01-07 10:00,-0.09460,-0.12492,0.22216,1.58692
delta,2017-01-07 10:15,-0.13439,-0.17746,0.21612,1.59972
delta,2017-01-07 10:30,-0.14736,-0.19458,0.21373,1.60112
delta,2017-01-07 10:45,-0.09137,-0.12065,0.22368,1.59268
delta,2017-01-07 11:00,-0.15241,-0.20125,0.21296,1.60273
delta,2017-01-07 11:15,-0.15870,-0.20956,0.21090,1.59748
delta,2017-01-07 11:30,-0.12037,-0.15894,0.22118,1.61452
delta,2017-01-07 11:45,-0.11861,-0.15662,0.22005,1.60476
delta,2017-01-07 12:00,-0.11478,-0.15156,0.22189,1.61181
delta,2017-01-07 12:15,-0.10166,-0.13424,0.22398,1.60823
delta,2017-01-07 12:30,-0.12901,-0.17035,0.21959,1.61545
delta,2017-01-07 12:45,-0.12320,-0.16268,0.22548,1.64655
delta,2017-01-07 13:00,-0.12813,-0.16919,0.22077,1.62206
delta,2017-01-07 13:15,-0.13959,-0.18432,0.19999,1.50044
delta,2017-01-07 13:30,-0.08627,-0.11392,0.20893,1.48887
delta,2017-01-07 13:45,-0.07034,-0.09288,0.20721,1.45652
delta,2017-01-07 14:00,-0.06834,-0.09024,0.20468,1.43723
delta,2017-01-07 14:15,-0.10252,-0.13537,0.19255,1.40252
delta,2017-01-07 14:30,-0.06741,-0.08901,0.19907,1.39908
delta,2017-01-07 14:45,-0.09910,-0.13086,0.19233,1.39657
delta,2017-01-07 15:00,-0.03924,-0.05182,0.20322,1.38918
delta,2017-01-07 15:15,-0.00387,-0.00511,0.20500,1.35420
delta,2017-01-07 15:30,0.01930,0.02549,0.21008,1.35704
delta,2017-01-07 15:45,0.02736,0.03613,0.20823,1.33421
delta,2017-01-07 16:00,0.01054,0.01392,0.20471,1.33327
delta,2017-01-07 16:15,0.02675,0.03532,0.20249,1.29724
delta,2017-01-07 16:30,0.04054,0.05353,0.20550,1.29884
delta,2017-01-07 16:45,0.00540,0.00713,0.20098,1.31550
delta,2017-01-07 17:00,0.02835,0.03744,0.20900,1.33798
delta,2017-01-07 17:15,0.01271,0.01678,0.20669,1.34342
delta,2017-01-07 17:30,-0.02269,-0.02996,0.20187,1.35845
delta,2017-01-07 17:45,-0.04582,-0.06050,0.19878,1.36866
delta,2017-01-07 18:00,0.00736,0.00972,0.20495,1.33904
delta,2017-01-07 18:15,-0.03767,-0.04974,0.19208,1.31381
delta,2017-01-07 18:30,-0.01126,-0.01487,0.19742,1.31406
delta,2017-01-07 18:45,-0.01404,-0.01854,0.19316,1.28970
delta,2017-01-07 19:00,0.03020,0.03988,0.20105,1.28322
delta,2017-01-07 19:15,-0.01809,-0.02389,0.18938,1.27017
delta,2017-01-07 19:30,0.03827,0.05053,0.19955,1.26269
delta,2017-01-07 19:45,-0.00718,-0.00948,0.19116,1.26749
delta,2017-01-07 20:00,-0.00587,-0.00775,0.19114,1.26563
delta,2017-01-07 20:15,0.04959,0.06548,0.19714,1.23188
delta,2017-01-07 20:30,0.03799,0.05016,0.19262,1.21745
delta,2017-01-07 20:45,-0.01578,-0.02084,0.18350,1.22844
delta,2017-01-07 21:00,0.04751,0.06274,0.19347,1.21048
delta,2017-01-07 21:15,0.01253,0.01655,0.18549,1.20415
delta,2017-01-07 21:30,0.04087,0.05397,0.19014,1.19733
delta,2017-01-07 21:45,0.03998,0.05279,0.18794,1.18403
delta,2017-01-07 22:00,0.02933,0.03873,0.18509,1.17932
delta,2017-01-07 22:15,0.06522,0.08612,0.19119,1.17209
delta,2017-01-07 22:30,0.04070,0.05374,0.18438,1.15965
delta,2017-01-07 22:45,0.02216,0.02926,0.18130,1.16386
delta,2017-01-07 23:00,0.04785,0.06318,0.18582,1.15968
delta,2017-01-07 23:15,0.00864,0.01141,0.17560,1.14421
delta,2017-01-07 23:30,0.07260,0.09587,0.18752,1.13819
delta,2017-01-07 23:45,0.09174,0.12114,0.19066,1.13357
delta,2017-01-08 00:00,-0.00420,-0.00499,0.18106,1.12215
delta,2017-01-08 00:15,-0.00889,-0.01057,0.18055,1.12457
delta,2017-01-08 00:30,-0.02361,-0.02807,0.17848,1.12931
delta,2017-01-08 00:45,-0.01445,-0.01718,0.17940,1.12410
delta,2017-01-08 01:00,-0.03236,-0.03848,0.17389,1.11138
delta,2017-01-08 01:15,-0.04795,-0.05701,0.17165,1.11610
delta,2017-01-08 01:30,0.00258,0.00307,0.18229,1.12167
delta,2017-01-08 01:45,-0.04188,-0.04980,0.17330,1.11907
delta,2017-01-08 02:00,-0.02562,-0.03046,0.17591,1.11585
delta,2017-01-08 02:15,-0.03379,-0.04018,0.17304,1.10784
delta,2017-01-08 02:30,0.01878,0.02233,0.18313,1.10760
delta,2017-01-08 02:45,-0.04587,-0.05454,0.17308,1.12245
delta,2017-01-08 03:00,-0.02132,-0.02535,0.17696,1.11720
delta,2017-01-08 03:15,-0.04959,-0.05896,0.17180,1.11898
delta,2017-01-08 03:30,-0.01665,-0.01980,0.17795,1.11776
delta,2017-01-08 03:45,-0.00891,-0.01059,0.17719,1.10387
delta,2017-01-08 04:00,-0.02954,-0.03512,0.17415,1.10964
delta,2017-01-08 04:15,-0.01992,-0.02369,0.18194,1.14627
delta,2017-01-08 04:30,-0.04335,-0.05154,0.17636,1.13969
delta,2017-01-08 04:45,-0.05118,-0.06086,0.17619,1.14796
delta,2017-01-08 05:00,-0.01319,-0.01568,0.18427,1.15264
delta,2017-01-08 05:15,-0.00825,-0.00981,0.18526,1.15287
delta,2017-01-08 05:30,-0.02203,-0.02619,0.18174,1.14755
delta,2017-01-08 05:45,-0.02723,-0.03238,0.18423,1.16909
delta,2017-01-08 06:00,-0.00938,-0.01115,0.18753,1.16822
delta,2017-01-08 06:15,0.05752,0.06839,0.20308,1.18462
delta,2017-01-08 06:30,0.05189,0.06170,0.20078,1.17713
delta,2017-01-08 06:45,0.04656,0.05536,0.19861,1.17007
delta,2017-01-08 07:00,0.11371,0.13521,0.21045,1.16329
delta,2017-01-08 07:15,0.11180,0.13293,0.20531,1.13385
delta,2017-01-08 07:30,0.13086,0.15560,0.20412,1.10384
delta,2017-01-08 07:45,0.16992,0.20204,0.21174,1.10441
delta,2017-01-08 08:00,0.14034,0.16687,0.20685,1.10942
delta,2017-01-08 08:15,0.12140,0.14435,0.20485,1.11959
delta,2017-01-08 08:30,0.16409,0.19511,0.21530,1.13330
delta,2017-01-08 08:45,0.14697,0.17475,0.21027,1.12263
delta,2017-01-08 09:00,0.10385,0.12348,0.20209,1.12343
delta,2017-01-08 09:15,0.09070,0.10785,0.20372,1.14911
delta,2017-01-08 09:30,0.09528,0.11329,0.20676,1.16243
delta,2017-01-08 09:45,0.07302,0.08682,0.20314,1.16655
delta,2017-01-08 10:00,0.05000,0.05945,0.20355,1.19646
delta,2017-01-08 10:15,0.06141,0.07302,0.20992,1.22221
delta,2017-01-08 10:30,-0.00475,-0.00565,0.20079,1.24454
delta,2017-01-08 10:45,0.02247,0.02672,0.20574,1.24272
delta,2017-01-08 11:00,0.03893,0.04629,0.21156,1.25905
delta,2017-01-08 11:15,-0.01469,-0.01747,0.20627,1.29017
delta,2017-01-08 11:30,-0.02258,-0.02685,0.20435,1.28770
delta,2017-01-08 11:45,0.02733,0.03250,0.21777,1.31116
delta,2017-01-08 12:00,-0.00926,-0.01101,0.20659,1.28568
delta,2017-01-08 12:15,-0.00507,-0.00603,0.21173,1.31241
delta,2017-01-08 12:30,0.01630,0.01938,0.21600,1.31336
delta,2017-01-08 12:45,-0.02037,-0.02422,0.21139,1.32850
delta,2017-01-08 13:00,-0.06334,-0.07531,0.20337,1.33012
delta,2017-01-08 13:15,-0.11612,-0.13807,0.18975,1.30884
delta,2017-01-08 13:30,-0.07454,-0.08863,0.19922,1.31783
delta,2017-01-08 13:45,-0.09233,-0.10978,0.19826,1.33306
delta,2017-01-08 14:00,-0.06586,-0.07831,0.20211,1.32534
delta,2017-01-08 14:15,-0.09579,-0.11390,0.19675,1.32787
delta,2017-01-08 14:30,-0.05466,-0.06499,0.20331,1.31943
delta,2017-01-08 14:45,-0.10367,-0.12327,0.19397,1.32008
delta,2017-01-08 15:00,-0.04181,-0.04971,0.20451,1.31155
delta,2017-01-08 15:15,-0.02508,-0.02982,0.20357,1.28587
delta,2017-01-08 15:30,-0.05811,-0.06910,0.19364,1.26386
delta,2017-01-08 15:45,0.00104,0.00124,0.20337,1.25358
delta,2017-01-08 16:00,-0.01583,-0.01882,0.19791,1.23995
delta,2017-01-08 16:15,-0.03155,-0.03751,0.19257,1.22569
delta,2017-01-08 16:30,-0.00431,-0.00512,0.19717,1.22168
delta,2017-01-08 16:45,-0.01904,-0.02264,0.19549,1.22883
delta,2017-01-08 17:00,-0.08481,-0.10084,0.18507,1.24274
delta,2017-01-08 17:15,-0.02322,-0.02761,0.19826,1.25088
delta,2017-01-08 17:30,-0.02604,-0.03096,0.20244,1.28003
delta,2017-01-08 17:45,-0.02823,-0.03357,0.19599,1.24284
delta,2017-01-08 18:00,-0.03050,-0.03627,0.19736,1.25398
delta,2017-01-08 18:15,-0.00584,-0.00694,0.19741,1.22497
delta,2017-01-08 18:30,-0.00031,-0.00037,0.19884,1.22722
delta,2017-01-08 18:45,-0.04924,-0.05855,0.18936,1.22692
delta,2017-01-08 19:00,-0.01985,-0.02360,0.19431,1.22252
delta,2017-01-08 19:15,-0.03069,-0.03649,0.18859,1.20010
delta,2017-01-08 19:30,0.04332,0.05151,0.19911,1.17701
delta,2017-01-08 19:45,0.00042,0.00050,0.19336,1.19255
delta,2017-01-08 20:00,-0.03132,-0.03724,0.18337,1.16865
delta,2017-01-08 20:15,-0.00534,-0.00635,0.18993,1.17824
delta,2017-01-08 20:30,-0.03017,-0.03587,0.18248,1.16179
delta,2017-01-08 20:45,0.02813,0.03345,0.19401,1.16361
delta,2017-01-08 21:00,-0.01973,-0.02346,0.18389,1.15807
delta,2017-01-08 21:15,0.01656,0.01969,0.19025,1.15417
delta,2017-01-08 21:30,-0.01074,-0.01277,0.18357,1.14540
delta,2017-01-08 21:45,-0.00463,-0.00551,0.18338,1.13697
delta,2017-01-08 22:00,0.00727,0.00864,0.18620,1.14023
delta,2017-01-08 22:15,0.01965,0.02336,0.18676,1.12896
delta,2017-01-08 22:30,-0.03023,-0.03594,0.17510,1.11631
delta,2017-01-08 22:45,0.01806,0.02147,0.18214,1.10233
delta,2017-01-08 23:00,-0.02150,-0.02556,0.17691,1.11711
delta,2017-01-08 23:15,0.01560,0.01855,0.18160,1.10193
delta,2017-01-08 23:30,-0.03040,-0.03615,0.17462,1.11356
delta,2017-01-08 23:45,0.01494,0.01776,0.17694,1.07397
delta,2017-01-09 00:00,0.20461,0.40631,0.18606,1.10211
delta,2017-01-09 00:15,0.17910,0.35565,0.17783,1.08604
delta,2017-01-09 00:30,0.18259,0.36258,0.18034,1.09947
delta,2017-01-09 00:45,0.15708,0.31192,0.17343,1.09408
delta,2017-01-09 01:00,0.17300,0.34354,0.17615,1.08453
delta,2017-01-09 01:15,0.13366,0.26542,0.16880,1.10306
delta,2017-01-09 01:30,0.16976,0.33710,0.17423,1.07539
delta,2017-01-09 01:45,0.13928,0.27658,0.16774,1.08331
delta,2017-01-09 02:00,0.17951,0.35647,0.17898,1.09453
delta,2017-01-09 02:15,0.15578,0.30934,0.17416,1.10259
delta,2017-01-09 02:30,0.14915,0.29618,0.16893,1.07335
delta,2017-01-09 02:45,0.13815,0.27433,0.16736,1.08246
delta,2017-01-09 03:00,0.15438,0.30656,0.17160,1.08460
delta,2017-01-09 03:15,0.10725,0.21297,0.16441,1.11991
delta,2017-01-09 03:30,0.11338,0.22515,0.17048,1.15695
delta,2017-01-09 03:45,0.14118,0.28035,0.17784,1.16143
delta,2017-01-09 04:00,0.10779,0.21405,0.17041,1.16749
delta,2017-01-09 04:15,0.16391,0.32549,0.18937,1.20975
delta,2017-01-09 04:30,0.16094,0.31959,0.19180,1.23535
delta,2017-01-09 04:45,0.19321,0.38367,0.20471,1.27594
delta,2017-01-09 05:00,0.20862,0.41427,0.21175,1.30240
delta,2017-01-09 05:15,0.21161,0.42021,0.22290,1.38686
delta,2017-01-09 05:30,0.25404,0.50447,0.23572,1.40655
delta,2017-01-09 05:45,0.19211,0.38149,0.22991,1.48243
delta,2017-01-09 06:00,0.18427,0.36592,0.23384,1.52984
delta,2017-01-09 06:15,0.10921,0.21687,0.23955,1.72520
delta,2017-01-09 06:30,0.10999,0.21841,0.24559,1.77259
delta,2017-01-09 06:45,0.05732,0.11382,0.24440,1.86756
delta,2017-01-09 07:00,0.02552,0.05068,0.24581,1.94212
delta,2017-01-09 07:15,0.01479,0.02937,0.25843,2.06577
delta,2017-01-09 07:30,-0.03622,-0.07192,0.24835,2.08532
